Date,Time,R_P,FdRt,OzasD,Fd_S,Gob_1,Gob2,SumGOB,WBT1,WBT2,Sp
7/1/2019,05:00:00,6684.191733,210680.137,853.2999878,0.419999987,5514.941402,5399.865258,10914.80666,327.3831148,328.858905,9.800000191
7/1/2019,09:00:00,6692.058993,210101.6005,856.2000122,0.409999996,5759.778494,5643.721479,11403.49997,329.0085542,332.9574333,
7/1/2019,13:00:00,6692.95187,211603.4717,856.2000122,0.409999996,5620.733002,5489.557642,11110.29064,327.9890657,330.4257181,
7/1/2019,17:00:00,6691.753298,210921.7493,856.2000122,0.409999996,5549.267662,5426.398154,10975.66582,328.0643366,329.8200518,
7/1/2019,21:00:00,6691.481973,211191.4596,856.2000122,0.409999996,5511.799198,5390.329559,10902.12876,327.8082963,329.1801958,
7/2/2019,01:00:00,6690.962309,211011.6809,856.2000122,0.409999996,5539.251026,5411.803982,10951.05501,327.8124078,329.2933585,
7/2/2019,05:00:00,6692.872765,212037.9109,856.2000122,0.409999996,5628.464045,5501.333459,11129.7975,328.8635303,331.3902543,8.5
7/2/2019,09:00:00,6693.825424,211155.0277,856.7000122,0.449999988,5406.182695,5278.668078,10684.85077,328.9677964,329.3169291,
7/2/2019,13:00:00,6689.146994,214463.6456,856.7000122,0.449999988,5376.49044,5248.100711,10624.59115,328.0690726,328.0511745,
7/2/2019,17:00:00,6688.627909,212089.4105,856.7000122,0.449999988,5599.254334,5477.952495,11077.20683,329.0921727,331.3529075,
7/2/2019,21:00:00,6689.729046,211571.1539,856.7000122,0.449999988,5508.718327,5390.644296,10899.36262,329.5518364,331.22367,
7/3/2019,01:00:00,6691.042408,213655.6589,856.7000122,0.449999988,5413.934665,5285.213872,10699.14854,329.7165942,330.4157875,
7/3/2019,05:00:00,6702.085642,212477.3417,856.7000122,0.449999988,5528.499416,5391.994382,10920.4938,330.0102713,331.9738516,9.800000191
7/3/2019,09:00:00,6702.975937,213257.3797,857.7000122,0.460000008,5520.967644,5376.296403,10897.26405,330.0083411,331.9879487,
7/3/2019,13:00:00,6702.675162,212762.5736,857.7000122,0.460000008,5510.465459,5385.54758,10896.01304,329.9310772,331.8496508,
7/3/2019,17:00:00,6699.936452,212092.3932,857.7000122,0.460000008,5487.392875,5369.053593,10856.44647,329.8491589,331.4840755,
7/3/2019,21:00:00,6687.42026,202632.8387,857.7000122,0.460000008,5492.519025,5367.49217,10860.01119,329.9305338,330.6643833,
7/4/2019,01:00:00,6663.797006,190203.1783,857.7000122,0.460000008,5721.114857,5572.050043,11293.1649,330.1039324,331.6496976,
7/4/2019,05:00:00,6660.170742,188069.1301,857.7000122,0.460000008,5623.218234,5468.766002,11091.98424,329.1242848,329.6127935,10.10000038
7/4/2019,09:00:00,6641.845287,181519.0149,858.2999878,0.600000024,5699.162718,5530.408707,11229.57142,328.6379054,328.7199511,
7/4/2019,13:00:00,6620.939284,176573.3055,858.2999878,0.600000024,5744.094858,5567.979451,11312.07431,328.1920163,328.279612,
7/4/2019,17:00:00,6615.123825,171546.336,858.2999878,0.600000024,5784.605706,5595.162579,11379.76828,327.4810369,327.7467889,
7/4/2019,21:00:00,6616.399747,170630.8319,858.2999878,0.600000024,5818.438967,5626.81952,11445.25849,327.082667,327.5478362,
7/5/2019,01:00:00,6617.030151,170605.2506,858.2999878,0.600000024,5833.775318,5636.266811,11470.04213,326.1544641,326.6813137,
7/5/2019,05:00:00,6619.378591,171671.6389,858.2999878,0.600000024,5825.282814,5625.532072,11450.81489,326.2440047,326.9492047,3.700000048
7/5/2019,09:00:00,6625.213113,174698.4471,854.9000244,0.50999999,5764.011193,5575.602246,11339.61344,325.9930214,326.6746897,
7/5/2019,13:00:00,6564.759564,174197.7128,854.9000244,0.50999999,5681.982006,5495.160119,11177.14212,325.8596,326.4713535,
7/5/2019,17:00:00,6566.683783,175302.2823,854.9000244,0.50999999,5743.315167,5557.154217,11300.46938,325.4921598,326.5348612,
7/5/2019,21:00:00,6583.976478,188359.2582,854.9000244,0.50999999,5606.935834,5455.461686,11062.39752,326.4983611,327.5132722,
7/6/2019,01:00:00,6667.329667,193466.787,854.9000244,0.50999999,5664.044095,5505.757959,11169.80205,326.7315681,328.2810633,
7/6/2019,05:00:00,6668.860554,193431.3411,854.9000244,0.50999999,5688.311511,5530.555198,11218.86671,326.0823625,327.5481996,2.799999952
7/6/2019,09:00:00,6673.332962,195229.328,854.2000122,0.49000001,5664.271345,5510.331009,11174.60235,326.512708,327.8780818,
7/6/2019,13:00:00,6692.687909,207232.4853,854.2000122,0.49000001,5535.117143,5395.654039,10930.77118,326.8456816,327.3629048,
7/6/2019,17:00:00,6677.386245,194719.0008,854.2000122,0.49000001,5593.068453,5448.037211,11041.10566,327.5612948,328.4214889,
7/6/2019,21:00:00,6677.308927,195187.5523,854.2000122,0.49000001,5420.895738,5280.728928,10701.62467,328.0408037,327.6337841,
7/7/2019,01:00:00,6692.372001,204420.0623,854.2000122,0.49000001,5265.107015,5130.722773,10395.82979,326.788487,325.2801859,
7/7/2019,05:00:00,6706.343345,214571.0035,854.2000122,0.49000001,5166.899177,5041.868808,10208.76799,325.9422733,324.203958,2.400000095
7/7/2019,09:00:00,6704.814637,215870.5713,844.2000122,0.379999995,5257.725382,5130.730658,10388.45604,325.2959803,324.6662537,
7/7/2019,13:00:00,6703.4146,218807.872,844.2000122,0.379999995,5183.204626,5069.818764,10253.02339,324.9790593,324.1225516,
7/7/2019,17:00:00,6760.618669,258796.2022,843.6000214,0.402499996,5139.089051,5044.282639,10183.37169,327.7598104,329.909673,
7/7/2019,21:00:00,6810.955027,288772.8739,843.4000244,0.409999996,5233.581779,5231.520201,10465.10198,329.9654274,334.7709125,
7/8/2019,01:00:00,6761.814507,319653.9823,843.4000244,0.409999996,4930.971592,4948.228669,9879.20026,334.3903128,339.6889864,
7/8/2019,05:00:00,6689.054217,324801.2876,843.4000244,0.409999996,4794.577295,4843.761182,9638.338477,338.0908309,343.5258968,7.699999809
7/8/2019,09:00:00,6664.105172,324645.2968,849.2000122,0.529999971,4980.846532,5022.349741,10003.19627,342.6153871,349.1840487,
7/8/2019,13:00:00,6643.28767,323574.1471,849.2000122,0.529999971,4990.973502,5004.297575,9995.271078,341.9233438,348.0310911,
7/8/2019,17:00:00,6645.059536,313508.3853,849.2000122,0.529999971,5025.960377,5053.158229,10079.11861,339.1573375,344.1410063,
7/8/2019,21:00:00,6618.433057,277552.7531,849.2000122,0.529999971,5231.408095,5255.403895,10486.81199,335.8496672,339.4391627,
7/9/2019,01:00:00,6647.090095,305594.3924,849.2000122,0.529999971,4928.851329,4973.260786,9902.112115,337.2747635,340.5052323,
7/9/2019,05:00:00,6618.838536,325319.9109,849.2000122,0.529999971,4702.003575,4764.627803,9466.631378,338.4631202,341.7004398,7.099999905
7/9/2019,09:00:00,6619.168773,325070.9224,844.9000244,0.49000001,4712.282563,4765.141544,9477.424107,338.5082205,341.770096,
7/9/2019,13:00:00,6617.836683,324921.6032,844.9000244,0.49000001,4692.542161,4743.62232,9436.164481,339.4532422,342.7216922,
7/9/2019,17:00:00,6610.664155,324983.2201,844.9000244,0.49000001,4663.862782,4742.710644,9406.573426,339.9958015,343.2443904,
7/9/2019,21:00:00,6610.491727,324975.0912,844.9000244,0.49000001,4679.188253,4767.16009,9446.348343,340.0355327,343.2280263,
7/10/2019,01:00:00,6611.411403,325002.6033,844.9000244,0.49000001,4708.070542,4780.731554,9488.802096,339.6568005,342.9196476,
7/10/2019,05:00:00,6607.641046,323801.6243,844.9000244,0.49000001,4739.32704,4784.143104,9523.470144,339.3570003,342.8841118,8.100000381
7/10/2019,09:00:00,6603.82478,318237.0009,845.5,0.469999999,4848.952544,4888.971933,9737.924477,338.7993198,342.7606053,
7/10/2019,13:00:00,6563.311454,291413.1764,845.5,0.469999999,5133.164493,5184.610848,10317.77534,337.4240604,341.0477081,
7/10/2019,17:00:00,6603.367097,322952.4038,845.5,0.469999999,4828.805669,4908.364984,9737.170653,340.5448677,344.1303284,
7/10/2019,21:00:00,6595.10644,325071.6532,845.5,0.469999999,4693.128463,4775.218067,9468.34653,340.6755554,344.2924121,
7/11/2019,01:00:00,6595.609615,325013.9931,845.5,0.469999999,4698.005475,4753.651636,9451.657111,340.3497452,343.9860771,
7/11/2019,05:00:00,6597.361839,325006.8728,845.5,0.469999999,4728.568324,4778.195535,9506.763859,340.2322294,343.8805312,6.199999809
7/11/2019,09:00:00,6600.419796,324999.1303,845.0999756,0.479999989,4774.367328,4788.479158,9562.846486,340.4783785,344.3735737,
7/11/2019,13:00:00,6575.291046,324999.4512,845.0999756,0.479999989,4813.722748,4845.680238,9659.402986,340.8999838,345.1126389,
7/11/2019,17:00:00,6550.967225,324995.1621,845.0999756,0.479999989,4940.357206,4959.127873,9899.48508,342.7148918,347.3791175,6.400000095
7/11/2019,21:00:00,6552.541581,325083.5208,848,0.560000002,5003.87098,5012.21861,10016.08959,343.3052673,348.5088349,5.199999809
7/12/2019,01:00:00,6591.205158,325031.2106,847.6499939,0.530000001,5070.0099,5048.769423,10118.77932,343.1726845,348.6516222,
7/12/2019,05:00:00,6619.440904,325004.2236,847.2999878,0.5,4886.304152,4896.797771,9783.101923,342.8081821,347.235881,3.299999952
7/12/2019,09:00:00,6615.713703,325005.3228,844.5999756,0.419999987,4752.84592,4799.875067,9552.720987,341.6881614,345.4232722,4.800000191
7/12/2019,13:00:00,6606.439927,324988.5816,844.3499756,0.414999992,4471.718555,4583.609542,9055.328098,340.1555392,342.2497875,
7/12/2019,17:00:00,6606.451632,324879.5037,844.0999756,0.409999996,4426.483574,4538.248733,8964.732307,340.2844384,341.8847166,5.199999809
7/12/2019,21:00:00,6607.767487,324578.3879,844.5,0.400000006,4409.487525,4507.488316,8916.975841,340.3814565,341.9029322,8.100000381
7/13/2019,01:00:00,6612.626867,324914.7286,845.6000061,0.445000008,4511.392107,4617.617617,9129.009724,340.7328407,342.2852108,
7/13/2019,05:00:00,6620.517222,324996.5435,846.7000122,0.49000001,4585.133366,4659.665183,9244.798549,341.4886264,343.1728015,7.300000191
7/13/2019,09:00:00,6617.868849,325017.3743,846.2999878,0.389999986,4540.108538,4646.910233,9187.018771,341.3678718,342.9304357,7.199999809
7/13/2019,13:00:00,6614.18286,324999.6412,846.0499878,0.38499999,4512.46374,4616.72249,9129.18623,341.2599506,342.7203583,
7/13/2019,17:00:00,6611.782054,325005.4665,845.7999878,0.379999995,4628.562143,4706.26054,9334.822683,341.1345949,343.536474,7
7/13/2019,21:00:00,6614.947818,325009.6914,845.4000244,0.379999995,4719.764197,4769.548681,9489.312878,341.0717292,344.1595495,7.5
7/14/2019,01:00:00,6611.824958,325006.497,845.7000122,0.394999996,4676.661401,4729.953846,9406.615247,340.4735079,343.4804988,
7/14/2019,05:00:00,6614.542792,325013.7433,846,0.409999996,4692.879473,4756.705635,9449.585108,339.7531469,342.3609199,8.699999809
7/14/2019,09:00:00,6605.332029,325012.3628,844.7999878,0.400000006,4581.539334,4653.343573,9234.882907,340.0504971,342.3638633,7.900000095
7/14/2019,13:00:00,6607.383559,324827.8879,844.7999878,0.445000008,4630.619761,4716.787939,9347.407699,340.4049036,342.9297301,
7/14/2019,17:00:00,6582.162853,299436.2036,844.7999878,0.49000001,4811.247437,4928.521241,9739.768678,340.8197797,343.093069,
7/14/2019,21:00:00,6606.158726,318095.9778,844.7999878,0.49000001,4632.929323,4742.202298,9375.131621,340.7291717,343.539248,
7/15/2019,01:00:00,6599.816095,325444.995,844.7999878,0.49000001,4572.541615,4645.264409,9217.806025,340.6958727,343.6072683,
7/15/2019,05:00:00,6589.033615,325107.2181,844.7999878,0.49000001,4640.183294,4727.509079,9367.692372,339.6295493,342.6575472,3.400000095
7/15/2019,09:00:00,6603.073889,325012.2335,843.2000122,0.400000006,4576.11567,4658.620493,9234.736163,339.7270044,342.3737401,
7/15/2019,13:00:00,6614.340105,324992.0155,843.2000122,0.400000006,4449.133442,4545.050194,8994.183636,339.812422,341.9530548,
7/15/2019,17:00:00,6629.241757,324995.6276,843.2000122,0.400000006,4452.395958,4533.435169,8985.831126,339.974131,341.8021369,
7/15/2019,21:00:00,6642.170385,325019.1198,843.2000122,0.400000006,4415.978286,4476.697026,8892.675312,340.1457123,340.9954089,
7/16/2019,01:00:00,6659.806371,324996.3907,843.2000122,0.400000006,4873.130077,4949.556425,9822.686502,339.9351437,342.6547073,
7/16/2019,05:00:00,6644.567816,324997.4889,843.2000122,0.400000006,4746.351647,4793.369826,9539.721473,339.4931454,342.904398,8.199999809
7/16/2019,09:00:00,6625.041838,324994.4723,845.7999878,0.389999986,4604.941366,4683.881658,9288.823024,339.7969471,342.9818797,
7/16/2019,13:00:00,6588.972014,325023.6345,845.7999878,0.389999986,4615.466196,4707.557623,9323.023818,341.4880566,344.9190289,
7/16/2019,17:00:00,6614.894751,324994.3248,845.7999878,0.389999986,4740.17191,4807.200063,9547.371974,341.5476319,345.2149315,
7/16/2019,21:00:00,6644.115406,324997.528,845.7999878,0.389999986,4931.914174,4962.509386,9894.423559,341.5968931,345.4856608,
7/17/2019,01:00:00,6670.924289,324998.8785,845.7999878,0.389999986,5091.987686,5145.408425,10237.39611,341.6608769,345.6968531,
7/17/2019,05:00:00,6660.47116,324992.085,845.7999878,0.389999986,4932.917882,4940.861441,9873.779323,341.4139246,345.3344388,7
7/17/2019,09:00:00,6661.590654,324981.8125,848.7000122,0.5,4931.866167,4955.119988,9886.986154,341.0584497,344.6031169,
7/17/2019,13:00:00,6650.036317,324977.8146,848.7000122,0.5,4752.12221,4821.187603,9573.309814,340.4813986,342.403073,
7/17/2019,17:00:00,6641.272507,324815.5472,848.7000122,0.5,4874.127716,4923.392523,9797.52024,342.0776456,344.5417393,
7/17/2019,21:00:00,6638.300067,323604.545,848.7000122,0.5,4837.815433,4934.80324,9772.618673,342.5737711,345.0431652,
7/18/2019,01:00:00,6627.228827,323293.4427,848.7000122,0.5,4853.997994,4908.429965,9762.427958,342.0024382,344.5169456,
7/18/2019,05:00:00,6075.028361,223204.794,848.7000122,0.5,5986.238836,5879.717252,11865.95609,333.8262285,338.9946619,5
7/18/2019,09:00:00,6480.67769,219739.8418,843.2000122,0.270000011,6454.382359,6333.7907,12788.17306,337.460409,344.5917707,
7/18/2019,13:00:00,6520.087701,235016.6188,843.2000122,0.270000011,6073.632636,5971.099384,12044.73202,338.9102772,343.6628961,
7/18/2019,17:00:00,6591.858192,275613.0088,843.2000122,0.270000011,5740.019232,5726.696572,11466.7158,338.0449301,342.9542189,
7/18/2019,21:00:00,6635.277722,310842.665,843.2000122,0.270000011,5404.354491,5393.486674,10797.84117,339.5757678,344.7207529,
7/19/2019,01:00:00,6609.258748,324797.2842,843.2000122,0.270000011,5139.454409,5269.09864,10408.55305,342.7498595,347.2591319,
7/19/2019,05:00:00,6593.342283,324867.605,843.2000122,0.270000011,4946.535064,5299.573788,10246.10885,344.5624684,348.7227649,4.699999809
7/19/2019,09:00:00,6603.140484,324002.5239,843.5999756,0.550000012,5042.640437,5369.781131,10412.42157,346.6190423,351.2113949,
7/19/2019,13:00:00,6603.575444,323320.7632,843.5999756,0.550000012,5203.60592,5460.665639,10664.27156,346.7987704,352.088652,
7/19/2019,17:00:00,6619.092678,318112.4036,843.5999756,0.550000012,5517.284616,5878.355708,11395.64032,340.3904149,348.5261928,
7/19/2019,21:00:00,6601.528853,323015.4179,843.5999756,0.550000012,5172.123348,5434.463596,10606.58694,343.3161415,348.6421153,
7/20/2019,01:00:00,6606.071477,323648.4391,843.5999756,0.550000012,5213.390342,5482.984055,10696.3744,343.8667506,349.63646,
7/20/2019,05:00:00,6606.666416,324496.8053,843.5999756,0.550000012,5177.610988,5465.914792,10643.52578,342.5889781,348.2129095,8.5
7/20/2019,09:00:00,6611.87563,324978.3065,844.4000244,0.589999974,5278.637115,5453.886384,10732.5235,342.8428815,348.4032508,
7/20/2019,13:00:00,6614.025723,325038.384,844.4000244,0.589999974,5357.896924,5481.814094,10839.71102,342.6221228,348.2858003,
7/20/2019,17:00:00,6604.053643,324946.2273,844.4000244,0.589999974,5332.118008,5440.817667,10772.93567,342.4388809,348.134324,
7/20/2019,21:00:00,6607.598509,324992.5878,844.4000244,0.589999974,5260.658681,5382.851096,10643.50978,342.4698464,348.0683052,
7/21/2019,01:00:00,6612.615871,324997.2246,844.4000244,0.589999974,5286.527845,5436.419886,10722.94773,342.5632111,348.3175272,
7/21/2019,05:00:00,6625.006274,325003.5375,844.4000244,0.589999974,5468.203953,5621.960877,11090.16483,342.3374566,348.2064332,7.599999905
7/21/2019,09:00:00,6625.245321,324998.9641,845,0.600000024,5510.100792,5662.53205,11172.63284,342.2254275,348.0170626,
7/21/2019,13:00:00,6605.801113,324996.4708,845,0.600000024,5442.596846,5570.326977,11012.92382,342.3197101,347.9877848,
7/21/2019,17:00:00,6575.870461,324989.8572,845,0.600000024,5375.499593,5478.658921,10854.15851,343.0789154,348.9383668,
7/21/2019,21:00:00,6606.103477,324759.0707,845,0.600000024,5463.492654,5584.700831,11048.19348,343.972551,350.9554492,
7/22/2019,01:00:00,6605.537506,324815.8967,845,0.600000024,5462.398537,5624.764936,11087.16347,344.4262709,351.8728842,
7/22/2019,05:00:00,6610.338096,325003.1968,845,0.600000024,5493.285241,5757.45638,11250.74162,345.4652798,353.2021369,8.300000191
7/22/2019,09:00:00,6614.480302,325476.2514,851.9000244,0.720000029,5536.56525,5867.07804,11403.64329,345.9157187,353.9804116,
7/22/2019,13:00:00,6618.203102,325605.1986,851.9000244,0.720000029,5577.840618,5853.429669,11431.27029,346.4033833,354.3837069,
7/22/2019,17:00:00,6624.232112,325293.3097,851.9000244,0.720000029,5686.390758,5976.721573,11663.11233,348.1202957,356.2282971,
7/22/2019,21:00:00,6630.179853,324996.7129,851.9000244,0.720000029,5748.721016,6018.507729,11767.22874,348.4555887,356.7165119,
7/23/2019,01:00:00,6631.874699,325007.7601,851.9000244,0.720000029,5745.148739,6016.579712,11761.72845,348.4178887,356.7575264,
7/23/2019,05:00:00,6628.482621,324994.6183,851.9000244,0.720000029,5633.21401,5944.910987,11578.125,348.4808365,356.9047092,7.699999809
7/23/2019,09:00:00,6618.668379,324998.8627,854.0999756,0.720000029,5555.191145,5757.390174,11312.58132,348.6954011,357.0192684,
7/23/2019,13:00:00,6602.298459,325021.5999,854.0999756,0.720000029,5474.432027,5559.526765,11033.95879,349.0466939,357.2071101,
7/23/2019,17:00:00,6602.011592,325070.0552,854.0999756,0.720000029,5184.453338,5316.193491,10500.64683,349.3285079,355.9417126,
7/23/2019,21:00:00,6603.500397,324907.9677,854.0999756,0.720000029,4829.345326,4965.537555,9794.882881,349.9163084,354.1760169,
7/24/2019,01:00:00,6608.005981,325017.0683,854.0999756,0.720000029,4886.331218,4876.563313,9762.894531,350.218606,354.4083937,
7/24/2019,05:00:00,6546.355839,324986.4567,854.0999756,0.720000029,5058.560564,5017.950007,10076.51057,351.0115876,356.5819211,5.800000191
7/24/2019,09:00:00,6535.366002,324992.7074,853.0999756,0.75,4845.287024,5101.849173,9947.136197,351.7847733,356.796218,
7/24/2019,13:00:00,6478.56703,325023.3063,853.0999756,0.75,5040.663146,5179.41005,10220.0732,350.9670558,356.9072985,
7/24/2019,17:00:00,6463.892004,325003.366,853.0999756,0.75,4977.279903,5044.49147,10021.77137,349.3891116,355.2354499,
7/24/2019,21:00:00,6562.466548,325359.3087,853.0999756,0.75,4852.782751,4872.64743,9725.430182,347.7680015,352.6745059,
7/25/2019,01:00:00,6626.146018,325513.2752,853.0999756,0.75,4601.823561,4671.245822,9273.069383,345.8771579,349.3277732,
7/25/2019,05:00:00,6617.661303,325514.4295,853.0999756,0.75,4436.911863,4541.498305,8978.410169,343.4135136,346.0454863,3.599999905
7/25/2019,09:00:00,6616.215536,325503.8765,848.4000244,0.589999974,4474.573259,4593.924533,9068.497792,343.4516199,346.4341547,
7/25/2019,13:00:00,6610.445931,325491.6021,848.4000244,0.589999974,4484.860012,4606.148251,9091.008263,341.7599161,345.1023519,
7/25/2019,17:00:00,6613.898095,325483.3054,848.4000244,0.589999974,4504.493976,4609.391887,9113.885863,340.0236403,343.1194812,
7/25/2019,21:00:00,6609.597217,325220.3136,848.4000244,0.589999974,4449.89649,4567.685025,9017.581515,340.584854,343.6745654,
7/26/2019,01:00:00,6604.480611,325001.6804,848.4000244,0.589999974,4182.655939,4277.079582,8459.73552,341.1348509,342.2944381,
7/26/2019,05:00:00,6608.690046,325012.5114,848.4000244,0.589999974,4137.240393,4235.71882,8372.959212,341.1477908,341.7410372,8.800000191
7/26/2019,09:00:00,6624.1041,324997.2375,853.2000122,0.589999974,4287.234545,4427.610166,8714.844711,341.8008458,343.5997728,
7/26/2019,13:00:00,6626.937764,325004.1829,853.2000122,0.589999974,4384.612853,4475.161337,8859.774191,341.1458737,343.8402185,
7/26/2019,17:00:00,6620.820887,325003.7559,853.2000122,0.589999974,4363.827919,4392.047282,8755.875201,340.8127191,343.074431,
7/26/2019,21:00:00,6623.028276,324994.2311,853.2000122,0.589999974,4387.60431,4422.483596,8810.087905,340.8216851,343.0015023,
7/27/2019,01:00:00,6626.030476,325000.9412,853.2000122,0.589999974,4396.957036,4442.190084,8839.14712,340.3469787,342.3684871,
7/27/2019,05:00:00,6644.936523,324994.6924,853.2000122,0.589999974,4409.080823,4463.563435,8872.644259,340.0344421,342.187142,10.30000019
7/27/2019,09:00:00,6644.065913,325001.1475,850.9000244,0.589999974,4324.602574,4350.09369,8674.696264,339.9103029,341.1736457,
7/27/2019,13:00:00,6645.021639,324998.0187,850.9000244,0.589999974,4356.746975,4410.989014,8767.735989,340.0626031,341.5142935,
7/27/2019,17:00:00,6643.656294,325002.9801,850.9000244,0.589999974,4421.665856,4463.622768,8885.288624,340.5826753,342.3668759,
7/27/2019,21:00:00,6639.981508,325001.4963,850.9000244,0.589999974,4386.6467,4419.482692,8806.129392,340.6284634,342.2328418,
7/28/2019,01:00:00,6637.602022,325001.3108,850.9000244,0.589999974,4351.131354,4375.821713,8726.953066,340.4805967,341.9055964,
7/28/2019,05:00:00,6633.627098,324960.1358,850.9000244,0.589999974,4284.334135,4319.981892,8604.316027,340.3183894,341.2638152,12
7/28/2019,09:00:00,6631.815818,324990.5661,848.5999756,0.579999983,4331.936311,4379.039833,8710.976144,340.6754335,342.1939533,
7/28/2019,13:00:00,6630.407368,324994.0393,848.5999756,0.579999983,4331.525493,4389.051377,8720.57687,340.417439,341.9591426,
7/28/2019,17:00:00,6627.84151,324991.2813,848.5999756,0.579999983,4365.578147,4431.719227,8797.297374,340.5159518,342.4239349,
7/28/2019,21:00:00,6626.24543,324996.4979,848.5999756,0.579999983,4409.764959,4484.994204,8894.759162,340.38401,342.5738443,
7/29/2019,01:00:00,6631.039921,324995.8552,848.5999756,0.579999983,4433.480749,4506.487663,8939.968412,340.0002869,342.0997592,
7/29/2019,05:00:00,6636.827912,324994.8201,848.5999756,0.579999983,4495.533364,4585.431384,9080.964748,340.088453,342.4477006,9.699999809
7/29/2019,09:00:00,6635.161363,325002.3953,849.5999756,0.5,4466.568988,4559.500528,9026.069516,340.3637242,342.9601499,
7/29/2019,13:00:00,6634.01231,324907.2504,849.5999756,0.5,4453.663699,4549.24777,9002.911469,340.3916521,343.2823016,
7/29/2019,17:00:00,6628.965725,324861.7181,849.5999756,0.5,4476.489207,4557.508135,9033.997341,340.368734,343.1969654,
7/29/2019,21:00:00,6636.158478,325185.4476,849.5999756,0.5,4494.132865,4581.70442,9075.837285,340.2786685,343.186483,
7/30/2019,01:00:00,6634.862902,325005.0395,849.5999756,0.5,4551.74158,4654.609855,9206.351435,341.1312025,344.0917462,
7/30/2019,05:00:00,6642.393417,325004.0641,849.5999756,0.5,4817.72555,4835.03385,9652.7594,342.5805446,347.3588566,8.399999619
7/30/2019,09:00:00,6640.819363,324995.8235,850.4000244,0.540000021,4644.766747,4709.318738,9354.085485,341.9732838,345.5503424,
7/30/2019,13:00:00,6645.725078,324982.6571,850.4000244,0.540000021,4622.663888,4715.233313,9337.897201,342.0013636,345.6309905,
7/30/2019,17:00:00,6657.327194,324992.3358,850.4000244,0.540000021,4682.743332,4739.184878,9421.92821,342.9729922,346.4736435,
7/30/2019,21:00:00,6666.541398,324999.7506,850.4000244,0.540000021,4748.505806,4791.093418,9539.599223,343.3462056,347.219685,
7/31/2019,01:00:00,6668.883296,325009.9443,850.4000244,0.540000021,4784.070345,4813.183459,9597.253803,343.4068645,347.5424584,
7/31/2019,05:00:00,6670.899276,325001.5711,850.4000244,0.540000021,4795.649785,4831.064918,9626.714703,343.776629,348.1008611,10.19999981
7/31/2019,09:00:00,6670.04771,324998.0495,854.2000122,0.569999993,4822.240543,4858.720483,9680.961026,344.2338108,348.8162497,
7/31/2019,13:00:00,6676.17948,324995.1594,854.2000122,0.569999993,4861.721659,4887.320552,9749.042211,343.9636768,348.4354864,
7/31/2019,17:00:00,6685.617779,325011.6269,854.2000122,0.569999993,4948.086048,4958.066668,9906.152716,343.7108385,348.3322067,
7/31/2019,21:00:00,6687.537514,324978.7062,854.2000122,0.569999993,4967.08325,4968.382174,9935.465425,343.5858492,348.1583223,
8/1/2019,01:00:00,6684.207396,324999.9478,854.2000122,0.569999993,4923.824903,4941.993158,9865.818061,342.934784,347.4988321,
8/1/2019,05:00:00,6681.334436,324989.8593,854.2000122,0.569999993,4922.694797,4941.297039,9863.991836,342.8000749,347.4053297,9.199999809
8/1/2019,09:00:00,6684.489736,325005.0548,855.0999756,0.519999981,4972.309362,4979.555401,9951.864764,344.4615292,349.095113,
8/1/2019,13:00:00,6675.883417,324997.516,855.0999756,0.519999981,5085.558111,5083.246095,10168.80421,345.0872144,349.8270327,
8/1/2019,17:00:00,6669.629163,324993.6287,855.0999756,0.519999981,5080.66799,5094.876419,10175.54441,344.745578,349.1749983,
8/1/2019,21:00:00,6672.177393,324990.5236,855.0999756,0.519999981,5055.295723,5060.172741,10115.46846,344.7956343,349.1087033,
8/2/2019,01:00:00,6667.819042,324995.1257,855.0999756,0.519999981,4959.920492,4986.231322,9946.151815,344.6605227,348.7556776,
8/2/2019,05:00:00,6667.385946,325011.9125,855.0999756,0.519999981,4942.084746,4962.833021,9904.917766,344.7605554,348.8426812,5.900000095
8/2/2019,09:00:00,6668.958799,325027.2721,850.7999878,0.5,4964.792699,4987.961637,9952.754336,344.2051781,348.6372508,
8/2/2019,13:00:00,6668.869665,324968.8751,850.7999878,0.5,4971.402505,4997.755014,9969.157519,343.3427496,347.7217233,
8/2/2019,17:00:00,6669.901553,324998.8215,850.7999878,0.5,5037.011069,5040.748718,10077.75979,343.2707929,347.8439017,
8/2/2019,21:00:00,6671.542713,325007.7238,850.7999878,0.5,5061.196147,5057.166327,10118.36247,342.6049151,347.2011123,
8/3/2019,01:00:00,6676.712534,324985.3005,850.7999878,0.5,5074.620194,5066.800173,10141.42041,342.5651357,347.2291164,
8/3/2019,05:00:00,6678.386123,324993.655,850.7999878,0.5,5091.382149,5104.053689,10195.43584,342.9103077,347.8455993,6.300000191
8/3/2019,09:00:00,6683.871433,324987.9884,853.2999878,0.400000006,5208.16625,5181.002615,10389.16886,343.2816437,348.5320782,
8/3/2019,13:00:00,6681.960102,324996.3132,853.2999878,0.400000006,5146.132435,5174.111712,10320.24415,343.2597756,348.4448555,
8/3/2019,17:00:00,6677.183359,325006.6355,853.2999878,0.400000006,5101.926594,5098.825934,10200.75253,343.1434501,348.16202,
8/3/2019,21:00:00,6677.798924,324997.3138,853.2999878,0.400000006,5093.048252,5089.279105,10182.32736,343.4040551,348.5152592,
8/4/2019,01:00:00,6673.710104,324993.8241,853.2999878,0.400000006,5005.8693,5019.710021,10025.57932,342.4288691,347.3121966,
